评价内容(content)	评分（总分5分）(score)
鱼缸比想象中的大，水泵声音不大，很好安装，京东快递就是快。	5
非常好正品???	5
摸起来很舒服，但是收到的时候有一点点掉毛的现象？	5
东西不错，噪音稍微大点，但是难免的，很实用	5
快到年了，京东还发快递实在是太给力了！盆很不错&hellip;&hellip;	5
携带方便，外形美观，不错的选择	5
用了快一个月了，很好用，为了小家增添了几分色彩	5
窝是好窝，可惜主子不喜欢呆里面.....	5
收到产品感觉还是不错，买这个就是给家里老人量血压方便，不用跑到街上去，自己在家里就可以量，用一段时间看看质量怎样。	5
还没用，感觉有点大，大人都能进去泡澡，估计比较费水	5
???两只猫的快乐时光！先是大宝进去了，后来二宝也进去，哈哈哈！在冬天非常暖和！	5
这产品做工比较好，电池比较耐用。	5
非常给力这个，值得推荐	5
颜色很漂亮，很厚，没有特殊的气味，价格也很亲民，设计很棒，宝贝躺在里面很舒服很享受的样子	5
送来挺不错，商家挺给力，能给点养育经验更好，很赞	5
开始不习惯，现在好了，只是没想到年前比年后贵这么多？？	5
功能挺多的，心率还好，就是血压测量有点偏低。	5
老人家说比较好用，不知道准不准	4
帮朋友买的，用了一段时间，朋友反馈效果还是不错的，随车携带，方便应急使用	5
家里小了买了个折叠浴盆，目前还没有使用	5
特别不错的鱼缸，小巧玲珑，特别实用，而且噪声很小，给好评！	5
当玩具使用，血压测不准，当手表用吧	5
之前有过一款折叠澡盆，有了二宝后想再换一个，找了好久才下手，果然没有让我失望，收到的实物与描述相符，这款折叠澡盆很好用，没有味道，质量很好，节省空间，收到了就立马给宝宝用了一次，宝宝躺在悬浮床上很舒服，也不用担心耳朵进水，很实用，值得推荐！	5
这么大的雾天还按时送达，太不容易了，我给京东点赞给配送小哥点赞，在这里说声辛苦了，谢谢！	5
还算可以，运动过后，会有变化，做个参考就可以了。价格99，每天玩这么多文字游戏，有点#人。以正常价格卖就行了，天天还搞秒抢，减百，忽悠消费者啊。价太乱，不知道就坑者谁了。	4
速度快，宝宝还没出生呢，先囤起来~	5
先以为很小的鱼缸，卖鱼才买3条，现在感觉鱼缸大没多少鱼。	5
物流非常快！猫咪还在适应中！	5
很好用！！！很大！！！方便孩子洗澡	5
宝贝收到了！看上去还不错，还没用上，用了再评	5
您没有填写内容，默认好评	5
挺好，物流也很快	5
更不不准，太差劲了，根本没有好评上那么准，请购买者注意	5
这个折叠的不仅仅便于携带，而且大家放心用吧，挺结实的	5
不错，挺好的，很多功能，而且送货很快，服务员态度也好	5
物流很快 当天就到了。	5
除了声音大点没什么问题	5
中型犬的玩具，橡胶比较软，会叫，我家?宝一巴掌拍上去吓自己一跳???	5
还不错吧，物流也很快，售货服务也很好	5
够大，狗狗很喜欢玩。就看耐咬性了。还有防伪查询，查询得积分，积分能换零食	5
给公公买的，他血压高，用着很好，也很方便！	5
东西还是不错的，没臭味，就是我家泰迪不耐咬。然后吐槽下春节期间的派送时效，说说次日达，等了两天还没送货，找了客服一口好话，但是依旧没啥#，为了狗子还得自己开车去网点自提无力吐槽	5
东西收到了，真的很不错，商家服务可好了，不会还打电话教，真的很不错	5
质量还可以，对于小狗来说很是耐咬，大狗狗就换一种吧！	5
京东方便快捷，非常满意，价格便宜东西好	5
这是我第二次买了，第一次秒杀才70元就买到了，笫二次花了108元，打开一看，盒子里掉出一个小螺丝，不只道是不是这台机器上的	5
请至少填写一件商品的评价	5
别看东西小巧，但是充气的本事真的很大。值得购买！	5
京东配送很快就收到货了，打开已经试过了，还不错！	5
物流很快。	5
迫不及待打开，给爸爸量了一下，非常准确。	5
给老爸的。每天早晚一次检测，关爱老人，值得拥有！感谢！	5
性价比非常高的产品，还没有开始使用，希望能够满意	5
买来自己用了一次就被朋友拿去了，个人觉得还行。	4
有了这个挺方便的	5
不错，很满意，鱼缸好用	5
第二次购买，用起来很方便。第一个亲戚看着好，送亲戚了。	5
好用，狗崽子玩的一逛个劲，开始有点怕，现在玩的好带劲 。	5
用着还可以，就是看能用多久。	4
很不错的东西。喜欢	5
好用不贵，经济实惠，爸妈非常喜欢。值得拥有！	5
其他没问题，但声音实在太大了。吵死了	2
#的物流就是快！一天就到了！爽！	4
这个猫窝我家的从来不肯进去，就是睡在上面加踩奶	5
很好用，可以折叠	5
鱼缸很好，卖家服务热情	5
很好，已经用了，不错，不错不错，	5
只能给小小猫睡觉，我家大猫4kg了，钻不进去	5
相当好了 ?	5
nice，值得推荐	5
打开看了一下，没有气味，材质也还可以，目前还没有生，用时再来再次评价！	5
东西挺好的，很喜欢，快递也不错	5
不错，包装很好，质量很好，也很美观好评！	5
不行，有点失望	5
大上当，#的，@钱厂家和京东，必有报应。望广大群众勿买！！	5
货己收到了包装完好无损物流很快配送员送货及时给五个星好评打开试了一下很好挺方便的	5
玻璃又薄又亮，整体秀珍的很！	5
送给闺女用的，应该还行	5
此商品质量好，物流也快，价钱公道，是亲们购物的迄择。	5
超级棒！我都想躺下去了	5
不错，挺好的，一直在京东买东西，相信京东，物流也很快	5
简单实用好评妈妈是乡村医生出诊别人家给的金鱼大爱还可以打氧感谢	5
还可以吧。和想象的不一样	5
东西好用，但血压测出来的误差很大	5
猫居然不爱睡什么原因	5
感觉还蛮好，用了才知道	4
性价比一般，说明书太笼统	5
快递真的快到了，相信京东商城，	5
东西还可以吧，不知道准不准	5
价格有点虚标了。	5
鱼缸不错，就是没有排水口	5
收到货了，和图片一样，暂时还没有用呢，明天给宝宝洗洗澡看看如何，没有什么味道，很方便打开。	5
一个字:好！两个字:很好！三个字:非常好！一切都好！京东就是好！	5
还可以，随时都可以检查	5
商品很好用，物流速度还可以，送货员速度很好。	5
测得心率感觉还可以，比较准确	5
朋友推荐的，应该不错，希望好用。	5
这小猫窝，喵子非常喜欢，呆在里面不出来了	5
用过一次，体验还是可以的。	5
虽然便宜，但不是很准吧	5
史宾格对于新玩具总是&hellip;&hellip;嗯，很兴奋又存有疑虑，小心地靠近，并且对我拍照有些不满～  橡胶的，柔软，没有异味，挺喜欢的	5
小猫咪很喜欢，但就是总会&lsquo;流&rsquo;出来。	5
还没用过，用过后再来评论怎么样	5
折叠的确实很方便，不占什么空间！	5
轿车2.3的没问题，就是开机声音有点大，我买的机械指针，测不准胎压的	5
家里狗子破坏力太强了&hellip;&hellip;第一天就玩坏了，不过还是很喜欢	5
先用用再说，第一回购买，给我感觉还好，还没使用，等用后再评。	5
挺好用的，价格实惠，而且还有灯，晚上也可以打气，就是打气的速度不是很快还可以接受的。	5
还行吧，除了声音有点大，打开吓我一跳哈哈哈哈	5
真真正正的我现在在外面 幸亏啊，已经开始就一直这样啊！	5
东西不错，用过了。	5
一次性买了很多狗狗玩具，狗狗很喜欢，就不一一点评了，质量都蛮不错	5
收到了东东试了试挺好使的，就是声音大了点	5
京东速度就是快，晚上给宝宝玩玩看看喜欢不	5
很好，很方便。充气的速度也很快。	5
买给家里狗子的，他很喜欢	5
客服很热情，商品也不错，见图。对比多家后，此家性价比很高。推荐大家购买。。。	5
收到、包装太差、包装袋太脏了、还没有开始使用、外观看做工还不错，	5
很好，小巧	5
前两天到的，还没甪呢	5
挺好的，满分	5
亲身体验，测量准确，高血压患者的好帮手	5
盖子?点儿不好看	5
东西很美，女性化多些，买给女儿的，女儿很喜欢！	5
囤货中，宝宝还小，留夏天用，早就想买这个折叠型的，用红包还有优惠券，京豆，买下来很划算的。喜欢。	5
图物一致，发货速度快，使用了一下，目前看还可以，只是噪声大。后续观注。	5
猫窝挺大的，软软的摸起来很舒服，猫咪很喜欢	5
浴网质量很差，还没用就坏了	3
给朋友的生日礼物，他很喜欢。应该还可以。	5
还带语音播报的 ，不错 先使用一段时间再来评价吧！	5
还可以、挺喜欢，	5
很好，实用，就是声音大，数度慢，应急使用非常好	5
这个够大，确实保温，就是太能装水	5
商品和描述的一样，商家服务态度很好，物流很快，快递员服务也很好	5
超乎想象的快，	5
质量不错，非常好！！！！！	5
很喜欢 期待小宝宝 折叠省空间	5
买来繁殖小鱼的鱼缸，感觉很不错，正在开缸中	5
第二次购买，看上去还行，快递服务态度好！	5
给家里主子买的，挺喜欢	5
洗了一次 非常棒 要配合颈圈用  就可以泡澡了	5
买给老人用，随时监测身体状况，用着感觉还可以	5
测量数据偏高，不准，吓得一家人重新去体检了一番	5
还没使用，后期看效果	5
物流很给力，送的比较齐，	5
收到货后发现盆有使用过的痕迹，并且盆的内外多处有毛发，故怀疑这个是别人退货的，联系客服后立马换了一个，因为是puls会员，售后责也很方便。说下这个盆吧，挑了很久选了这款，也看中了有SGS认证。经过各类平台比价后最终选择京东买了。到手123银子。	5
东西用了一天 各项都挺好 数据暂时也挺准 就是这界面太让人不舒服 怎么说呢就是太假了	3
很好，发货快，包装好，与图片宣传一致，给家里老人买的，期待使用效果好。	5
给娃娃买的，买的最小尺寸的，本以为会比较小，结果还多大的，在客服的耐心讲解下，安装很顺利，但是客服说最好浸泡六七天再放鱼，还在期待中，感觉真心不错的一次购物，强烈推荐！	5
还没用，感觉还行，以后方便多了	5
5句突突突突突突是根据突突突突兀upspss	5
看着鱼儿在水中畅游，心里感觉很舒畅，不错	5
